6921000	0	0	-0	4567.17326861656	6060.84363556077	260
6640650.87038594	1173461.67659524	1557236.24129571	-2138.06793284402	4382.17066051755	5815.33688249671	260
5822315.70072461	2251856.46699804	2988314.46356217	-4102.92231734861	3842.15064727582	5098.70612035288	260
4532291.13963532	3147819.23875072	4177297.22018125	-5735.3823367202	2990.86243874153	3969.00851151094	260
2875087.30498606	3788764.41658168	5027860.19936439	-6903.19578880284	1897.27234276422	2517.76543766888	260
984960.995689406	4122766.43403078	5471095.84703099	-7511.75337296282	649.976525089237	862.547981794501	260
-984960.995689405	4122766.43403078	5471095.84703099	-7511.75337296282	-649.976525089237	-862.5479817945	260
-2875087.30498606	3788764.41658168	5027860.19936439	-6903.19578880284	-1897.27234276422	-2517.76543766888	260
-4532291.13963532	3147819.23875072	4177297.22018125	-5735.3823367202	-2990.86243874153	-3969.00851151094	260
-5822315.7007246	2251856.46699804	2988314.46356217	-4102.92231734862	-3842.15064727582	-5098.70612035288	260
-6640650.87038594	1173461.67659524	1557236.24129571	-2138.06793284402	-4382.17066051755	-5815.33688249671	260
-6921000	5.10085203597285e-10	6.76905928018969e-10	-9.29384264166087e-13	-4567.17326861656	-6060.84363556077	260
-6640650.87038594	-1173461.67659524	-1557236.24129571	2138.06793284401	-4382.17066051755	-5815.33688249671	260
-5822315.70072461	-2251856.46699804	-2988314.46356217	4102.92231734861	-3842.15064727582	-5098.70612035288	260
-4532291.13963532	-3147819.23875072	-4177297.22018125	5735.38233672019	-2990.86243874153	-3969.00851151094	260
-2875087.30498606	-3788764.41658168	-5027860.19936439	6903.19578880284	-1897.27234276422	-2517.76543766888	260
-984960.995689407	-4122766.43403078	-5471095.84703099	7511.75337296282	-649.976525089238	-862.547981794501	260
984960.995689405	-4122766.43403078	-5471095.84703099	7511.75337296282	649.976525089236	862.547981794499	260
2875087.30498605	-3788764.41658168	-5027860.19936439	6903.19578880284	1897.27234276422	2517.76543766888	260
4532291.13963532	-3147819.23875072	-4177297.22018125	5735.38233672019	2990.86243874153	3969.00851151094	260
5822315.70072461	-2251856.46699803	-2988314.46356217	4102.92231734861	3842.15064727582	5098.70612035288	260
6640650.87038594	-1173461.67659524	-1557236.24129571	2138.06793284402	4382.17066051755	5815.33688249671	260
6854532.73055264	881423.243212253	372444.777259366	-906.56731861184	4494.8850486341	6047.06882188997	260
6343948.10830481	2000607.79037265	1911055.17142655	-2987.37952307867	4040.51719967076	5687.0626499572	260
5319414.53923425	2957714.9924297	3294843.24108748	-4826.17200521579	3258.81067707113	4866.32448438879	260
3863933.63997132	3675205.71600847	4411702.70654276	-6273.97673384041	2213.09469430854	3651.34565024127	260
2095419.81689608	4094953.12976623	5171152.25612019	-7213.50118026562	988.086941194016	2140.55650689992	260
157147.542197423	4182951.79457431	5511665.80393341	-7568.63066140908	-316.969739516746	456.352205749267	260
-1793855.89177765	3932072.58195818	5405656.96745062	-7310.5946987449	-1596.34741702348	-1264.82303708012	260
-3599531.78987268	3362640.23368786	4861713.95214483	-6460.29783136917	-2746.39852064663	-2883.52983963752	260
-5113595.02959204	2520786.77207565	3923903.78616244	-5086.62605456649	-3673.95274958789	-4268.63020359976	260
-6213385.21173449	1474714.15788606	2668202.27177955	-3300.86608615279	-4303.86517659586	-5307.91153498766	260
-6809803.8764469	309168.973087328	1196338.87774699	-1247.68957844548	-4585.10404306781	-5917.17744117624	260
-6854532.73055264	-881423.243212252	-372444.777259365	906.567318611839	-4494.8850486341	-6047.06882188997	260
-6343948.10830481	-2000607.79037264	-1911055.17142655	2987.37952307867	-4040.51719967076	-5687.0626499572	260
-5319414.53923425	-2957714.9924297	-3294843.24108748	4826.17200521579	-3258.81067707113	-4866.32448438879	260
-3863933.63997132	-3675205.71600847	-4411702.70654276	6273.97673384041	-2213.09469430854	-3651.34565024127	260
-2095419.81689608	-4094953.12976623	-5171152.25612019	7213.50118026562	-988.086941194015	-2140.55650689992	260
-157147.542197424	-4182951.79457431	-5511665.80393341	7568.63066140908	316.969739516745	-456.352205749268	260
1793855.89177765	-3932072.58195818	-5405656.96745062	7310.5946987449	1596.34741702348	1264.82303708012	260
3599531.78987267	-3362640.23368786	-4861713.95214483	6460.29783136917	2746.39852064663	2883.52983963752	260
5113595.02959205	-2520786.77207565	-3923903.78616244	5086.62605456649	3673.95274958789	4268.63020359976	260
6213385.21173449	-1474714.15788605	-2668202.27177955	3300.86608615279	4303.86517659586	5307.91153498766	260
6809803.8764469	-309168.973087329	-1196338.87774699	1247.68957844548	4585.10404306781	5917.17744117624	260
6656712.07956638	1742436.25396678	743196.602937104	-1790.7780305201	4279.75392181384	6005.80699443537	260
5926956.86990743	2771469.2432276	2256187.38053836	-3774.66180068452	3568.11219856949	5532.93781540655	260
4717034.86361833	3575974.27696435	3586395.2746314	-5452.74492053559	2567.40324537737	4611.8229202217	260
